experiment,regime,timestamp,host,git_commit,slurm_job_id,slurm_array_task_id,instance_name,instance_hash,n_trips,max_vehicles,schedule_hash,load_hash,fleet,dh_min_total,energy_charged_kwh,ops_cost,obj_model,obj_true,energy_cost_model,oracle_tier,replay_ok,solver_backend,solver_status,solver_obj,solver_bound,solver_mip_gap,solver_lp_obj,solver_lp_mip_gap_abs,solver_wall_s,solver_lp_wall_s,solver_n_vars,solver_n_int,solver_n_constrs,adaptive_rounds,adaptive_lb,adaptive_ub,adaptive_gap_abs,adaptive_converged,econ_bill,econ_system_cost_delta,econ_total_private,econ_total_system,econ_energy_kwh,x_tag,x_cell,x_seed,x_shape,x_b_scale,x_alpha,x_tol_price,x_iter,x_price_residual,x_load_residual,x_schedule_recurred,x_response_recurred,x_sweep_slot,x_delta,x_idx,x_outcome_type,x_cycle_length,n_replay_violations,replay_original_ok,replay_effective_ok,replay_revalidation_status,replay_policy_version,replay_tolerance_kwh
phase1-loop,taker-iteration,2026-08-15T01:34:11.815870+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51469,49,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/taker,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,20.718079566955566,0.05038738250732422,3004,924,2913,,,,,,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,loop,"[1, 12, 'duck', 0.0, 0.5]",1,duck,0.0,0.5,0.0001,0,0.0,,False,False,,,,fixed_point,,0,True,True,,,
phase1-static,uncontrolled,2026-08-15T01:32:47.180820+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51469,49,syn-s1-n12,3406ecdf08f7,12,6,8aa090dbe1b7,dadc44947ba7,3,162.0,89.7,3162.0,3271.762935621723,3271.762935621723,109.76293562172305,policy/uncontrolled-charge-on-arrival,True,GRB,OPTIMAL,3271.762935621723,3271.762935621723,0.0,3119.9999999999995,151.7629356217235,39.920212745666504,0.05266594886779785,3004,924,2913,,,,,,131.45148355613858,131.45148355613858,3293.4514835561386,3293.4514835561386,89.7,s1_n12_duck_b0_a0.5,"[1, 12, 'duck', 0.0, 0.5]",1,duck,0.0,0.5,,,,,,,,,,,,0,True,True,,,
phase1-static,taker,2026-08-15T01:33:10.188637+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51469,49,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/taker,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,22.87507438659668,0.049890995025634766,3004,924,2913,,,,,,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,s1_n12_duck_b0_a0.5,"[1, 12, 'duck', 0.0, 0.5]",1,duck,0.0,0.5,,,,,,,,,,,,0,True,True,,,
phase1-static,strategic,2026-08-15T01:33:30.745321+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51469,49,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/strategic-adaptive,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,20.399860858917236,0.055886268615722656,3032,924,3361,1,3231.27319179803,3231.27319179803,0.0,True,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,s1_n12_duck_b0_a0.5,"[1, 12, 'duck', 0.0, 0.5]",1,duck,0.0,0.5,,,,,,,,,,,,0,True,True,,,
phase1-static,dictator,2026-08-15T01:33:50.957605+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51469,49,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/dictator-adaptive,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,20.06575322151184,0.0570068359375,3032,924,3361,1,3231.27319179803,3231.27319179803,0.0,True,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,s1_n12_duck_b0_a0.5,"[1, 12, 'duck', 0.0, 0.5]",1,duck,0.0,0.5,,,,,,,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:34:12.819897+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51468,48,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/taker,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,20.22139596939087,0.0493929386138916,3004,924,2913,,,,,,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,loop,"[1, 12, 'duck', 0.0, 1.0]",1,duck,0.0,1.0,0.0001,0,0.0,,False,False,,,,fixed_point,,0,True,True,,,
phase1-static,uncontrolled,2026-08-15T01:32:46.870476+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51468,48,syn-s1-n12,3406ecdf08f7,12,6,8aa090dbe1b7,dadc44947ba7,3,162.0,89.7,3162.0,3271.762935621723,3271.762935621723,109.76293562172305,policy/uncontrolled-charge-on-arrival,True,GRB,OPTIMAL,3271.762935621723,3271.762935621723,0.0,3119.9999999999977,151.76293562172532,39.61007118225098,0.052399635314941406,3004,924,2913,,,,,,131.45148355613858,131.45148355613858,3293.4514835561386,3293.4514835561386,89.7,s1_n12_duck_b0_a1,"[1, 12, 'duck', 0.0, 1.0]",1,duck,0.0,1.0,,,,,,,,,,,,0,True,True,,,
phase1-static,taker,2026-08-15T01:33:10.036787+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51468,48,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/taker,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,23.02466082572937,0.058084726333618164,3004,924,2913,,,,,,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,s1_n12_duck_b0_a1,"[1, 12, 'duck', 0.0, 1.0]",1,duck,0.0,1.0,,,,,,,,,,,,0,True,True,,,
phase1-static,strategic,2026-08-15T01:33:31.164161+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51468,48,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/strategic-adaptive,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,20.97238802909851,0.05995321273803711,3032,924,3361,1,3231.27319179803,3231.27319179803,0.0,True,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,s1_n12_duck_b0_a1,"[1, 12, 'duck', 0.0, 1.0]",1,duck,0.0,1.0,,,,,,,,,,,,0,True,True,,,
phase1-static,dictator,2026-08-15T01:33:52.465112+00:00,jingjie-cpu-01.mae.cornell.edu,cebe909,51468,48,syn-s1-n12,3406ecdf08f7,12,6,f3b020d41cdd,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,3231.27319179803,69.27319179802998,exact-milp/dictator-adaptive,True,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,21.15697741508484,0.055933475494384766,3032,924,3361,1,3231.27319179803,3231.27319179803,0.0,True,69.27319179803003,69.27319179803003,3231.27319179803,3231.27319179803,89.7,s1_n12_duck_b0_a1,"[1, 12, 'duck', 0.0, 1.0]",1,duck,0.0,1.0,,,,,,,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:13.002488+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4215552877467,3088.4215552877467,4.421555287746742,exact-milp/taker,True,GRB,OPTIMAL,3088.4215552877467,3088.4215552877467,0.0,3069.999999999999,18.42155528774765,0.38837099075317383,0.007320880889892578,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,0,0.001040000000000041,,False,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:13.430304+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4269632877467,3088.4269632877467,4.42696328774673,exact-milp/taker,True,GRB,OPTIMAL,3088.4269632877467,3088.4269632877467,0.0,3069.999999999999,18.42696328774764,0.3897852897644043,0.007178783416748047,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,1,0.0009360000000000479,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:13.818003+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.431830487747,3088.431830487747,4.431830487746993,exact-milp/taker,True,GRB,OPTIMAL,3088.431830487747,3088.431830487747,0.0,3069.999999999999,18.431830487747902,0.34966254234313965,0.0071294307708740234,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,2,0.0008424000000000209,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:14.240639+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.436210967747,3088.436210967747,4.436210967746774,exact-milp/taker,True,GRB,OPTIMAL,3088.436210967747,3088.436210967747,0.0,3069.999999999999,18.436210967747684,0.38389134407043457,0.007305145263671875,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,3,0.0007581600000000632,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:14.650724+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.440153399747,3088.440153399747,4.440153399747032,exact-milp/taker,True,GRB,OPTIMAL,3088.440153399747,3088.440153399746,2.944835116107912e-16,3069.999999999999,18.440153399747942,0.37146902084350586,0.007138252258300781,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,4,0.0006823440000000014,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:15.188255+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.443701588547,3088.443701588547,4.443701588546901,exact-milp/taker,True,GRB,OPTIMAL,3088.443701588547,3088.443701588547,0.0,3069.999999999999,18.44370158854781,0.4655172824859619,0.0072062015533447266,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,5,0.000614109600000079,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:15.598622+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4468949584666,3088.4468949584666,4.446894958466601,exact-milp/taker,True,GRB,OPTIMAL,3088.4468949584666,3088.4468949584666,0.0,3069.999999999999,18.44689495846751,0.3711693286895752,0.007294416427612305,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,6,0.0005526986400000711,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:16.001639+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4497689913946,3088.4497689913946,4.449768991394649,exact-milp/taker,True,GRB,OPTIMAL,3088.4497689913946,3088.4497689913946,0.0,3069.999999999999,18.44976899139556,0.3639564514160156,0.0071277618408203125,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,7,0.0004974287760000085,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:16.501051+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4523556210297,3088.4523556210297,4.45235562102971,exact-milp/taker,True,GRB,OPTIMAL,3088.4523556210297,3088.4523556210297,0.0,3069.999999999999,18.45235562103062,0.4604208469390869,0.007181644439697266,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,8,0.000447685898400052,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:16.904752+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4546835877018,3088.4546835877018,4.454683587701766,exact-milp/taker,True,GRB,OPTIMAL,3088.4546835877018,3088.4546835877018,0.0,3069.999999999999,18.454683587702675,0.34955477714538574,0.007247209548950195,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,9,0.0004029173085600135,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:17.399290+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.456778757706,3088.456778757706,4.456778757706161,exact-milp/taker,True,GRB,OPTIMAL,3088.456778757706,3088.456778757706,0.0,3069.999999999999,18.45677875770707,0.45597362518310547,0.007247447967529297,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,10,0.00036262557770405657,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:17.917706+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4586644107103,3088.4586644107103,4.458664410710298,exact-milp/taker,True,GRB,OPTIMAL,3088.4586644107103,3088.4586644107103,0.0,3069.999999999999,18.458664410711208,0.47762203216552734,0.0072498321533203125,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,11,0.0003263630199336065,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:18.308040+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.460361498414,3088.460361498414,4.460361498413931,exact-milp/taker,True,GRB,OPTIMAL,3088.460361498414,3088.460361498414,0.0,3069.999999999999,18.46036149841484,0.35097813606262207,0.007394552230834961,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,12,0.00029372671794025695,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:18.787844+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.461888877347,3088.461888877347,4.461888877347064,exact-milp/taker,True,GRB,OPTIMAL,3088.461888877347,3088.461888877347,0.0,3069.999999999999,18.461888877347974,0.44028210639953613,0.007290363311767578,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,13,0.00026435404614622016,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:19.272644+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.463263518387,3088.463263518387,4.463263518387066,exact-milp/taker,True,GRB,OPTIMAL,3088.463263518387,3088.463263518387,0.0,3069.999999999999,18.463263518387976,0.3872566223144531,0.007360935211181641,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,14,0.00023791864153166475,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:19.778144+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4645006953233,3088.4645006953233,4.464500695323295,exact-milp/taker,True,GRB,OPTIMAL,3088.4645006953233,3088.4645006953233,0.0,3069.999999999999,18.464500695324205,0.4665858745574951,0.0071566104888916016,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,15,0.00021412677737842056,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:20.311514+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4656141545656,3088.4656141545656,4.465614154565628,exact-milp/taker,True,GRB,OPTIMAL,3088.4656141545656,3088.4656141545656,0.0,3069.999999999999,18.465614154566538,0.4942500591278076,0.007058382034301758,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,16,0.0001927140996406118,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:20.767207+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4666162678836,3088.4666162678836,4.466616267883637,exact-milp/taker,True,GRB,OPTIMAL,3088.4666162678836,3088.4666162678836,0.0,3069.999999999999,18.466616267884547,0.40630173683166504,0.007153511047363281,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,17,0.00017344268967656173,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:21.232040+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.46751816987,3088.46751816987,4.467518169869891,exact-milp/taker,True,GRB,OPTIMAL,3088.46751816987,3088.46751816987,0.0,3069.999999999999,18.4675181698708,0.4015774726867676,0.007322788238525391,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,18,0.00015609842070885005,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:21.600028+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4683298816576,3088.4683298816576,4.46832988165761,exact-milp/taker,True,GRB,OPTIMAL,3088.4683298816576,3088.4683298816576,0.0,3069.999999999999,18.46832988165852,0.32843756675720215,0.007162570953369141,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,19,0.00014048857863802056,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:21.998468+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4690604222665,3088.4690604222665,4.469060422266466,exact-milp/taker,True,GRB,OPTIMAL,3088.4690604222665,3088.4690604222665,0.0,3069.999999999999,18.469060422267376,0.3589448928833008,0.00726318359375,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,20,0.0001264397207741963,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:22.464355+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4697179088143,3088.4697179088143,4.469717908814346,exact-milp/taker,True,GRB,OPTIMAL,3088.4697179088143,3088.4697179088143,0.0,3069.999999999999,18.469717908815255,0.4257802963256836,0.007292032241821289,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,21,0.00011379574869674336,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:22.886871+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.470309646708,3088.470309646708,4.470309646707847,exact-milp/taker,True,GRB,OPTIMAL,3088.470309646708,3088.470309646708,0.0,3069.999999999999,18.470309646708756,0.38138580322265625,0.007333517074584961,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,22,0.00010241617382711343,0.0,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T01:32:23.427079+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4708422108115,3088.4708422108115,4.470842210811497,exact-milp/taker,True,GRB,OPTIMAL,3088.4708422108115,3088.4708422108115,0.0,3069.999999999999,18.470842210812407,0.4545588493347168,0.007401227951049805,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,loop,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,0.0001,23,9.217455644439099e-05,0.0,True,True,,,,fixed_point,,0,True,True,,,
phase1-static,uncontrolled,2026-08-15T01:32:09.914877+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,f7c9678d027a,3,84.0,5.2,3084.0,3090.363068731694,3090.363068731694,6.363068731694057,policy/uncontrolled-charge-on-arrival,True,GRB,OPTIMAL,3090.363068731694,3090.363068731694,0.0,3069.999999999999,20.363068731694966,0.33501458168029785,0.010807037353515625,904,288,887,,,,,,9.79750606516703,9.770466065167028,3093.797506065167,3093.770466065167,5.2,s1_n8_duck_b0.002_a0.1,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-static,taker,2026-08-15T01:32:10.386926+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4215552877467,3088.4215552877467,4.421555287746742,exact-milp/taker,True,GRB,OPTIMAL,3088.4215552877467,3088.4215552877467,0.0,3069.999999999999,18.42155528774765,0.43362998962402344,0.007088422775268555,904,288,887,,,,,,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,s1_n8_duck_b0.002_a0.1,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-static,strategic,2026-08-15T01:32:11.498603+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,c071c9c5bb80,94a401ab7621,3,84.0,5.2,3084.0,3088.4215552877467,3088.4756352877466,4.421555287746742,exact-milp/strategic-adaptive,True,GRB,OPTIMAL,3088.4215552877467,3088.4215552877467,0.0,3070.000000000001,18.421555287745832,0.4290030002593994,0.03409075736999512,932,288,1335,2,3088.4756352877466,3088.4756352877466,0.0,True,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,s1_n8_duck_b0.002_a0.1,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
phase1-static,dictator,2026-08-15T01:32:12.549129+00:00,jingjie-cpu-06.mae.cornell.edu,cebe909,51459,39,syn-s1-n8,9cec0992f658,8,4,775eeb1a60f7,94a401ab7621,3,84.0,5.2,3084.0,3088.4215552877467,3088.4485952877467,4.421555287746742,exact-milp/dictator-adaptive,True,GRB,OPTIMAL,3088.4215552877467,3088.4215552877467,0.0,3070.000000000001,18.421555287745832,0.49499988555908203,0.014044523239135742,932,288,1335,2,3088.4485952877462,3088.4485952877467,4.547473508864641e-13,True,4.4756352877467505,4.44859528774675,3088.4756352877466,3088.4485952877467,5.2,s1_n8_duck_b0.002_a0.1,"[1, 8, 'duck', 0.002, 0.1]",1,duck,0.002,0.1,,,,,,,,,,,,0,True,True,,,
