experiment,regime,timestamp,host,git_commit,slurm_job_id,slurm_array_task_id,instance_name,instance_hash,n_trips,max_vehicles,schedule_hash,load_hash,fleet,dh_min_total,energy_charged_kwh,ops_cost,obj_model,energy_cost_model,oracle_tier,solver_backend,solver_status,solver_obj,solver_bound,solver_mip_gap,solver_lp_obj,solver_lp_mip_gap_abs,solver_wall_s,solver_lp_wall_s,solver_n_vars,solver_n_int,solver_n_constrs,econ_bill,econ_system_cost_delta,econ_total_private,econ_total_system,econ_energy_kwh,x_tag,x_iter,x_alpha,x_sweep_slot,x_delta,x_idx,x_outcome_type,x_cycle_length
phase2,taker-sweep,2026-08-14T22:32:52.790547+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,6792761214b5,3,162.0,122.5,3162.0,3116.3819126309263,-45.61808736907369,exact-milp/taker,GRB,OPTIMAL,3116.3819126309263,3116.381912630926,1.4592157304062748e-16,3094.969341008708,21.412571622218366,1.9023675918579102,0.053727149963378906,3004,924,2913,,,,,,sweep,,,12,-1.1999999999999997,6,,
phase2,taker-sweep,2026-08-14T22:32:54.361886+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,a2cad41c50d7,6792761214b5,3,162.0,122.5,3162.0,3122.5069126309263,-39.49308736907369,exact-milp/taker,GRB,OPTIMAL,3122.5069126309263,3122.506912630926,1.4563533840292071e-16,3103.969341008708,18.537571622218366,1.4345173835754395,0.05402541160583496,3004,924,2913,,,,,,sweep,,,12,-1.1499999999999997,7,,
phase2,taker-sweep,2026-08-14T22:32:56.192964+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,160e1bf486d9,6792761214b5,3,162.0,122.5,3162.0,3128.6319126309263,-33.36808736907369,exact-milp/taker,GRB,OPTIMAL,3128.6319126309263,3128.6319126309263,0.0,3112.9693410087084,15.66257162221791,1.6951558589935303,0.05197882652282715,3004,924,2913,,,,,,sweep,,,12,-1.0999999999999996,8,,
phase2,taker-sweep,2026-08-14T22:32:59.647783+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,01e68456e339,6792761214b5,3,162.0,122.5,3162.0,3134.7569126309263,-27.24308736907369,exact-milp/taker,GRB,OPTIMAL,3134.7569126309263,3134.7569126309263,0.0,3119.9999999999995,14.756912630926763,3.3208296298980713,0.04886674880981445,3004,924,2913,,,,,,sweep,,,12,-1.0499999999999996,9,,
phase2,taker-sweep,2026-08-14T22:33:02.405777+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,66caead95937,6792761214b5,3,162.0,122.5,3162.0,3140.8819126309263,-21.11808736907369,exact-milp/taker,GRB,OPTIMAL,3140.8819126309263,3140.8819126309263,0.0,3120.0000000000014,20.881912630924944,2.6191234588623047,0.0472869873046875,3004,924,2913,,,,,,sweep,,,12,-0.9999999999999996,10,,
phase2,taker-sweep,2026-08-14T22:33:04.886946+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,485715e2e936,6792761214b5,3,162.0,122.5,3162.0,3147.0069126309263,-14.993087369073692,exact-milp/taker,GRB,OPTIMAL,3147.0069126309263,3147.0069126309263,0.0,3119.9999999999995,27.006912630926763,2.344721794128418,0.04980587959289551,3004,924,2913,,,,,,sweep,,,12,-0.9499999999999995,11,,
phase2,taker-sweep,2026-08-14T22:33:07.087346+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,485715e2e936,6792761214b5,3,162.0,122.5,3162.0,3153.1319126309263,-8.868087369073692,exact-milp/taker,GRB,OPTIMAL,3153.1319126309263,3153.1319126309263,0.0,3119.9999999999977,33.13191263092858,2.0682480335235596,0.04931020736694336,3004,924,2913,,,,,,sweep,,,12,-0.8999999999999995,12,,
phase2,taker-sweep,2026-08-14T22:33:10.142181+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,485715e2e936,6792761214b5,3,162.0,122.5,3162.0,3159.2569126309263,-2.7430873690736917,exact-milp/taker,GRB,OPTIMAL,3159.2569126309263,3159.2569126309263,0.0,3120.0000000000005,39.256912630925854,2.922546863555908,0.04945778846740723,3004,924,2913,,,,,,sweep,,,12,-0.8499999999999994,13,,
phase2,taker-sweep,2026-08-14T22:33:13.450901+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,02a314e31914,8c465c5258df,3,162.0,89.7,3162.0,3164.4763882693396,2.4763882693396226,exact-milp/taker,GRB,OPTIMAL,3164.4763882693396,3164.4763882693396,0.0,3120.0,44.47638826933962,3.167311191558838,0.05066394805908203,3004,924,2913,,,,,,sweep,,,12,-0.7999999999999994,14,,
phase2,taker-sweep,2026-08-14T22:33:16.205517+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,90a0a588b10c,8c465c5258df,3,162.0,89.7,3162.0,3168.9613882693393,6.961388269339295,exact-milp/taker,GRB,OPTIMAL,3168.9613882693393,3168.9613882693393,0.0,3119.999999999999,48.961388269340205,2.616647243499756,0.05090212821960449,3004,924,2913,,,,,,sweep,,,12,-0.7499999999999993,15,,
phase2,taker-sweep,2026-08-14T22:33:21.283075+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,c9f658236275,8c465c5258df,3,162.0,89.7,3162.0,3173.4463882693394,11.446388269339423,exact-milp/taker,GRB,OPTIMAL,3173.4463882693394,3173.4463882693394,0.0,3120.0000000000005,53.44638826933897,4.949297904968262,0.0456693172454834,3004,924,2913,,,,,,sweep,,,12,-0.6999999999999993,16,,
phase2,taker-sweep,2026-08-14T22:33:25.770361+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,be7d161f8fad,8c465c5258df,3,162.0,89.69999,3162.0,3177.9313863744846,15.931386374484646,exact-milp/taker,GRB,OPTIMAL,3177.9313863744846,3177.931386301125,2.3084149317866908e-11,3120.0000000000005,57.93138637448419,4.353847980499268,0.0507659912109375,3004,924,2913,,,,,,sweep,,,12,-0.6499999999999992,17,,
phase2,taker-sweep,2026-08-14T22:33:30.383021+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,77dfcccf2d99,8c465c5258df,3,162.0,89.7,3162.0,3182.4163882693397,20.416388269339677,exact-milp/taker,GRB,OPTIMAL,3182.4163882693397,3182.4163882693397,0.0,3120.0000000000005,62.41638826933922,4.473920106887817,0.05088996887207031,3004,924,2913,,,,,,sweep,,,12,-0.5999999999999992,18,,
phase2,taker-sweep,2026-08-14T22:33:36.022729+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,9cdaaab1b4ab,8c465c5258df,3,162.0,89.7,3162.0,3186.9013882693393,24.90138826933935,exact-milp/taker,GRB,OPTIMAL,3186.9013882693393,3186.9013882693393,0.0,3120.0000000000005,66.9013882693389,5.506266355514526,0.050301551818847656,3004,924,2913,,,,,,sweep,,,12,-0.5499999999999992,19,,
phase2,taker-sweep,2026-08-14T22:33:42.393997+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,d9d22f67f551,8c465c5258df,3,162.0,89.7,3162.0,3191.3863882693395,29.386388269339477,exact-milp/taker,GRB,OPTIMAL,3191.3863882693395,3191.3863882693395,0.0,3120.0000000000005,71.38638826933902,6.100337982177734,0.04908871650695801,3004,924,2913,,,,,,sweep,,,12,-0.4999999999999991,20,,
phase2,taker-sweep,2026-08-14T22:33:47.970806+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,9cdaaab1b4ab,8c465c5258df,3,162.0,89.7,3162.0,3195.8713882693396,33.871388269339604,exact-milp/taker,GRB,OPTIMAL,3195.8713882693396,3195.8713882693396,0.0,3120.0000000000005,75.87138826933915,5.444610118865967,0.04987382888793945,3004,924,2913,,,,,,sweep,,,12,-0.44999999999999907,21,,
phase2,taker-sweep,2026-08-14T22:33:53.769823+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,fbeee00c3b5d,8c465c5258df,3,162.0,89.7,3162.0,3200.3563882693397,38.35638826933973,exact-milp/taker,GRB,OPTIMAL,3200.3563882693397,3200.3563882693397,0.0,3120.0000000000005,80.35638826933928,5.659951448440552,0.04772686958312988,3004,924,2913,,,,,,sweep,,,12,-0.399999999999999,22,,
phase2,taker-sweep,2026-08-14T22:34:01.766862+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,9cdaaab1b4ab,8c465c5258df,3,162.0,89.7,3162.0,3204.8413882693394,42.841388269339404,exact-milp/taker,GRB,OPTIMAL,3204.8413882693394,3204.8413882693394,0.0,3120.0000000000005,84.84138826933895,7.864926338195801,0.04924345016479492,3004,924,2913,,,,,,sweep,,,12,-0.349999999999999,23,,
phase2,taker-sweep,2026-08-14T22:34:11.265310+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,b63ca7332dae,8c465c5258df,3,162.0,89.7,3162.0,3209.3263882693395,47.32638826933953,exact-milp/taker,GRB,OPTIMAL,3209.3263882693395,3209.3263882693395,0.0,3120.0000000000005,89.32638826933908,9.360615730285645,0.05003166198730469,3004,924,2913,,,,,,sweep,,,12,-0.29999999999999893,24,,
phase2,taker-sweep,2026-08-14T22:34:29.322352+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,895d59ac28da,8c465c5258df,3,162.0,89.7,3162.0,3213.8113882693397,51.81138826933966,exact-milp/taker,GRB,OPTIMAL,3213.8113882693397,3213.8113882693397,0.0,3120.0000000000005,93.8113882693392,17.920002698898315,0.04990243911743164,3004,924,2913,,,,,,sweep,,,12,-0.2499999999999989,25,,
phase2,taker-sweep,2026-08-14T22:34:39.504684+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,fb8ce47b57bb,8c465c5258df,3,162.0,89.7,3162.0,3218.2963882693393,56.29638826933933,exact-milp/taker,GRB,OPTIMAL,3218.2963882693393,3218.2963882693393,0.0,3120.0000000000005,98.29638826933888,10.03665542602539,0.05005359649658203,3004,924,2913,,,,,,sweep,,,12,-0.19999999999999885,26,,
phase2,taker-sweep,2026-08-14T22:35:02.280151+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,dad8b798d392,aa99613b7117,3,162.0,89.7,3162.0,3222.7813882693395,60.78138826933946,exact-milp/taker,GRB,OPTIMAL,3222.7813882693395,3222.7813882693395,0.0,3120.0000000000005,102.781388269339,22.643077611923218,0.04916024208068848,3004,924,2913,,,,,,sweep,,,12,-0.1499999999999988,27,,
phase2,taker-sweep,2026-08-14T22:35:21.239782+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,65a74d46b7b7,8c465c5258df,3,162.0,89.7,3162.0,3227.2663882693396,65.26638826933959,exact-milp/taker,GRB,OPTIMAL,3227.2663882693396,3227.2663882693396,0.0,3120.0000000000005,107.26638826933913,18.821802377700806,0.05011248588562012,3004,924,2913,,,,,,sweep,,,12,-0.09999999999999876,28,,
phase2,taker-sweep,2026-08-14T22:35:40.565717+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3229.99819179803,67.9981917980299,exact-milp/taker,GRB,OPTIMAL,3229.99819179803,3229.99819179803,0.0,3120.0000000000005,109.99819179802944,19.187987327575684,0.049836158752441406,3004,924,2913,,,,,,sweep,,,12,-0.04999999999999871,29,,
phase2,taker-sweep,2026-08-14T22:36:01.881414+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6658f11a2487,72359e02d4e0,3,162.0,89.7,3162.0,3231.27319179803,69.27319179802998,exact-milp/taker,GRB,OPTIMAL,3231.27319179803,3231.27319179803,0.0,3120.0000000000005,111.27319179802953,21.17311406135559,0.04718756675720215,3004,924,2913,,,,,,sweep,,,12,1.3322676295501878e-15,30,,
phase2,taker-sweep,2026-08-14T22:36:23.827948+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,160e1bf486d9,72359e02d4e0,3,162.0,89.7,3162.0,3232.54819179803,70.54819179803008,exact-milp/taker,GRB,OPTIMAL,3232.54819179803,3232.54819179803,0.0,3120.0000000000005,112.54819179802962,21.808350801467896,0.049538373947143555,3004,924,2913,,,,,,sweep,,,12,0.05000000000000138,31,,
phase2,taker-sweep,2026-08-14T22:36:44.010496+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,16c58d5cdad3,72359e02d4e0,3,162.0,89.7,3162.0,3233.82319179803,71.82319179803017,exact-milp/taker,GRB,OPTIMAL,3233.82319179803,3233.82319179803,0.0,3120.0000000000005,113.82319179802971,20.04932427406311,0.04950881004333496,3004,924,2913,,,,,,sweep,,,12,0.10000000000000142,32,,
phase2,taker-sweep,2026-08-14T22:37:07.158559+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,dad8b798d392,72359e02d4e0,3,162.0,89.7,3162.0,3235.09819179803,73.0981917980298,exact-milp/taker,GRB,OPTIMAL,3235.09819179803,3235.09819179803,0.0,3120.0000000000005,115.09819179802935,23.016762495040894,0.046820878982543945,3004,924,2913,,,,,,sweep,,,12,0.15000000000000147,33,,
phase2,taker-sweep,2026-08-14T22:37:28.894772+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,55ce3d347b23,72359e02d4e0,3,162.0,89.7,3162.0,3236.37319179803,74.3731917980299,exact-milp/taker,GRB,OPTIMAL,3236.37319179803,3236.37319179803,0.0,3120.0000000000005,116.37319179802944,21.594330072402954,0.04780316352844238,3004,924,2913,,,,,,sweep,,,12,0.2000000000000015,34,,
phase2,taker-sweep,2026-08-14T22:37:50.035137+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.872501611709595,0.04836297035217285,3004,924,2913,,,,,,sweep,,,12,0.25000000000000155,35,,
phase2,taker-sweep,2026-08-14T22:38:12.013611+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,21.844465017318726,0.049715280532836914,3004,924,2913,,,,,,sweep,,,12,0.3000000000000016,36,,
phase2,taker-sweep,2026-08-14T22:38:32.389200+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.24203634262085,0.049742937088012695,3004,924,2913,,,,,,sweep,,,12,0.35000000000000164,37,,
phase2,taker-sweep,2026-08-14T22:38:55.062517+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,22.536738395690918,0.04747605323791504,3004,924,2913,,,,,,sweep,,,12,0.4000000000000017,38,,
phase2,taker-sweep,2026-08-14T22:39:15.368695+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.17275357246399,0.04947614669799805,3004,924,2913,,,,,,sweep,,,12,0.45000000000000173,39,,
phase2,taker-sweep,2026-08-14T22:39:37.674168+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,22.171241760253906,0.0496976375579834,3004,924,2913,,,,,,sweep,,,12,0.5000000000000018,40,,
phase2,taker-sweep,2026-08-14T22:39:58.486325+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.678895711898804,0.0493166446685791,3004,924,2913,,,,,,sweep,,,12,0.5500000000000016,41,,
phase2,taker-sweep,2026-08-14T22:40:18.707543+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.06770944595337,0.04761791229248047,3004,924,2913,,,,,,sweep,,,12,0.6000000000000019,42,,
phase2,taker-sweep,2026-08-14T22:40:41.057068+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,22.214953422546387,0.05027484893798828,3004,924,2913,,,,,,sweep,,,12,0.6500000000000021,43,,
phase2,taker-sweep,2026-08-14T22:41:00.689169+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,19.497493743896484,0.05010390281677246,3004,924,2913,,,,,,sweep,,,12,0.700000000000002,44,,
phase2,taker-sweep,2026-08-14T22:41:21.820203+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.998038053512573,0.04925346374511719,3004,924,2913,,,,,,sweep,,,12,0.7500000000000018,45,,
phase2,taker-sweep,2026-08-14T22:41:47.580757+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,25.62622332572937,0.04702115058898926,3004,924,2913,,,,,,sweep,,,12,0.800000000000002,46,,
phase2,taker-sweep,2026-08-14T22:42:08.402544+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.687448740005493,0.04987955093383789,3004,924,2913,,,,,,sweep,,,12,0.8500000000000023,47,,
phase2,taker-sweep,2026-08-14T22:42:33.166610+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,24.625145435333252,0.04976820945739746,3004,924,2913,,,,,,sweep,,,12,0.9000000000000021,48,,
phase2,taker-sweep,2026-08-14T22:42:54.468528+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,21.159303665161133,0.050885915756225586,3004,924,2913,,,,,,sweep,,,12,0.950000000000002,49,,
phase2,taker-sweep,2026-08-14T22:43:15.846149+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,21.08044171333313,0.05169558525085449,3004,924,2913,,,,,,sweep,,,12,1.0000000000000022,50,,
phase2,taker-sweep,2026-08-14T22:43:36.019314+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.038397789001465,0.05001020431518555,3004,924,2913,,,,,,sweep,,,12,1.0500000000000025,51,,
phase2,taker-sweep,2026-08-14T22:43:56.293952+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.14072012901306,0.04920768737792969,3004,924,2913,,,,,,sweep,,,12,1.1000000000000023,52,,
phase2,taker-sweep,2026-08-14T22:44:17.191226+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.75511884689331,0.05053353309631348,3004,924,2913,,,,,,sweep,,,12,1.1500000000000021,53,,
phase2,taker-sweep,2026-08-14T22:44:38.045497+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,20.7204692363739,0.049463748931884766,3004,924,2913,,,,,,sweep,,,12,1.2000000000000024,54,,
phase2,taker-sweep,2026-08-14T22:44:59.354484+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,21.158300161361694,0.05071592330932617,3004,924,2913,,,,,,sweep,,,12,1.2500000000000027,55,,
phase2,taker-sweep,2026-08-14T22:45:18.557260+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,19.068605661392212,0.049703121185302734,3004,924,2913,,,,,,sweep,,,12,1.3000000000000025,56,,
phase2,taker-sweep,2026-08-14T22:45:38.659329+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,19.96769118309021,0.04942917823791504,3004,924,2913,,,,,,sweep,,,12,1.3500000000000023,57,,
phase2,taker-sweep,2026-08-14T22:45:58.587480+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,19.793477296829224,0.04950714111328125,3004,924,2913,,,,,,sweep,,,12,1.4000000000000026,58,,
phase2,taker-sweep,2026-08-14T22:46:21.514492+00:00,jingjie-cpu-05.mae.cornell.edu,4cf37e9,50938,13,syn-s1-n12,3406ecdf08f7,12,6,6ce4af71aa84,b1e82706342d,3,162.0,90.0,3162.0,3236.7339849292157,74.7339849292157,exact-milp/taker,GRB,OPTIMAL,3236.7339849292157,3236.7339849292152,1.4049574447694656e-16,3120.0000000000005,116.73398492921524,22.788493156433105,0.04772496223449707,3004,924,2913,,,,,,sweep,,,12,1.4500000000000028,59,,
