lb_best,ub_ch,zd_minus_lb,method,seed,n_trips,b,outcome,certified,final_gap,oracle_calls,oracle_calls_clean,oracle_calls_stab,n_columns,serious_steps,null_steps,wall_clean_s,wall_stab_s,total_solver_wall_s,dictator_wall_s,broadcast_tv,broadcast_linf_max,broadcast_points,uplift_lo,uplift_hi,z_d_ub,tol_d,epsilon,budget,backend,mip_version,source_commit
3532.42107925,3532.4219134,0.0115673121095,a4,0,12,0.05,certified,True,0.000834149140246,32,17,15,24,2,13,343.716197491,255.949418783,599.665616274,208.539316177,143.765573084,2.49554908639,16,-0.00926683703119,0.00156731210927,3532.42264656,0.01,0.01,240,GRB,1.17.6,167297a
3503.6414196,3503.64210519,0.0442013943143,a4,1,12,0.05,certified,True,0.000685589454406,36,19,17,30,2,15,3175.47991085,3053.57687545,6229.0567863,2248.86874056,145.089005094,2.13686789088,18,0.0235158048595,0.0342013943141,3503.675621,0.01,0.01,240,GRB,1.17.6,84a5ead
2682.34783671,2682.34880892,2.18737895396,a4,2,12,0.05,certified,True,0.000972210205873,22,12,10,19,1,9,19.4387300014,14.7445669174,34.1832969189,22.4154012203,122.870959724,2.82961267313,11,2.16640674376,2.17737895396,2684.52521567,0.01,0.01,240,GRB,1.17.6,84a5ead
4338.7135257,4338.71399294,0.0106527109892,a4,3,12,0.05,certified,True,0.000467235632641,34,18,16,28,4,12,3990.47885084,3497.34713173,7487.82598257,6469.50065494,127.482251806,2.13686789088,17,-0.00981452464384,0.000652710989016,4338.71417842,0.01,0.01,240,GRB,1.17.6,84a5ead
3433.70922837,3433.7099345,5.28870532076,a4,4,12,0.05,certified,True,0.000706123265445,46,24,22,37,3,19,3947.59722233,3699.63828683,7647.23550916,3319.73054028,191.889065608,14.2440305205,23,5.26799919749,5.27870532076,3438.98793369,0.01,0.01,240,GRB,1.17.6,84a5ead
3501.55676205,3501.55749344,12.9645450844,a4,5,12,0.05,certified,True,0.000731384791379,24,13,11,21,2,9,636.461765528,583.909514904,1220.37128043,1762.78056455,136.008017138,3.08783344597,12,12.9438136996,12.9545450844,3514.51130714,0.01,0.01,240,GRB,1.17.6,84a5ead
2680.09776751,2680.09828164,7.33598054813,a4,6,12,0.05,certified,True,0.000514132407261,46,24,22,29,3,19,51.9227032661,44.9642329216,96.8869361877,83.3945360184,129.05393055,2.13686789088,23,7.31546641572,7.32598054813,2687.42374805,0.01,0.01,240,GRB,1.17.6,84a5ead
3353.48988268,3353.4905538,0.208490016794,a4,7,12,0.05,certified,True,0.000671120496918,46,24,22,36,9,13,1413.02034688,1473.60810661,2886.62845349,983.352370262,147.395173506,5.05695098181,23,0.187818896296,0.198490016794,3353.68837269,0.01,0.01,240,GRB,1.17.6,84a5ead
3477.46122186,3477.46916557,9.08424309384,a4,8,12,0.05,certified,True,0.00794371197208,30,16,14,23,5,9,133.083345652,115.642459393,248.725805044,217.840729237,131.859722,2.3759211521,15,9.05629938186,9.07424309384,3486.53546495,0.01,0.01,240,GRB,1.17.6,84a5ead
2744.33950272,2744.34007282,10.5291218472,a4,9,12,0.05,certified,True,0.000570098110074,38,20,18,25,4,14,44.7062869072,41.0889205933,85.7952075005,39.1164186001,130.536841318,3.21285676567,19,10.5085517491,10.5191218472,2754.85862457,0.01,0.01,240,GRB,1.17.6,84a5ead
3408.9014038,3408.90202385,5.01280862083,a4,10,12,0.05,certified,True,0.00062004226038,52,27,25,39,3,22,4877.09133816,4969.88120604,9846.97254419,4339.55562234,175.545279497,2.13686789088,26,4.99218857856,5.00280862082,3413.90421243,0.01,0.01,240,GRB,1.17.6,84a5ead
4224.20492411,4224.20520915,0.216786581164,a4,11,12,0.05,certified,True,0.000285040759991,34,18,16,24,2,14,518.110411644,471.848567247,989.958978891,450.742039204,131.970322779,2.13686789088,17,0.196501540404,0.206786581164,4224.41171069,0.01,0.01,240,GRB,1.17.6,167297a
3331.45878657,3331.45930068,7.79967452481,a4,12,12,0.05,certified,True,0.000514116301474,38,20,18,29,4,14,2578.13617563,2490.31028056,5068.44645619,3121.74922824,141.428574837,2.13686789088,19,7.77916040851,7.78967452481,3339.24846109,0.01,0.01,240,GRB,1.17.6,84a5ead
4288.61469664,4288.61556937,0.0117906242776,a4,13,12,0.05,certified,True,0.000872727335263,34,18,16,27,2,14,651.372148275,609.512382746,1260.88453102,720.817310572,134.66820863,2.13686789088,17,-0.00908210305806,0.00179062427742,4288.61648727,0.01,0.01,240,GRB,1.17.6,84a5ead
3464.28681108,3464.2874297,1.3263051067,a4,14,12,0.05,certified,True,0.000618620773821,22,12,10,20,1,9,172.040822983,145.940394878,317.981217861,470.537908792,131.649259978,2.19626785206,11,1.30568648592,1.3163051067,3465.60311619,0.01,0.01,240,GRB,1.17.6,84a5ead
3459.66178877,3459.66217027,5.38599725773,a4,15,12,0.05,certified,True,0.000381494724024,50,26,24,39,4,20,226.530604839,194.185092449,420.715697289,188.157192469,165.644246097,2.13686789088,25,5.36561576301,5.37599725773,3465.03778603,0.01,0.01,240,GRB,1.17.6,167297a
3130.61594736,3130.61644312,0.0104322570555,a5,0,8,0.01,certified,True,0.000495758056786,34,18,16,18,2,14,8.53908753395,8.10877895355,16.6478664875,4.43592834473,0.468603183634,0.272955769942,17,-0.0100635010017,0.000432257055309,3130.61637962,0.01,0.01,240,GRB,1.17.6,167297a
3090.63675529,3090.63675529,0.0100000000002,a5,1,8,0.01,certified,True,0,22,12,10,11,1,9,3.7996301651,5.28860116005,9.08823132515,1.42453861237,0.052,0.052,11,-0.0100000000002,0,3090.63675529,0.01,0.01,240,GRB,1.17.6,84a5ead
3146.5053266,3146.50575846,0.30265902286,a5,2,8,0.01,certified,True,0.00043186035191,50,26,24,26,2,22,21.8853199482,24.7599909306,46.6453108788,7.11371231079,0.383744446476,0.266,25,0.282227162507,0.292659022859,3146.79798562,0.01,0.01,240,GRB,1.17.6,84a5ead
3128.01308069,3128.01349646,0.0106036284346,a5,3,8,0.01,certified,True,0.000415774976318,44,23,21,25,4,17,19.0724475384,20.6229617596,39.6954092979,5.797352314,0.302637434146,0.260999841076,22,-0.00981214654212,0.000603628434419,3128.01368432,0.01,0.01,240,GRB,1.17.6,84a5ead
2176.93296032,2176.93347362,0.0110893932133,a5,4,8,0.01,certified,True,0.000513305664299,70,36,34,36,2,32,25.001042366,26.1902322769,51.1912746429,5.70087385178,0.767266417198,0.281287386725,35,-0.00942391245144,0.00108939321308,2176.93404971,0.01,0.01,240,GRB,1.17.6,84a5ead
2214.96912998,2214.96963623,0.0106870856257,a5,5,8,0.01,certified,True,0.000506250000399,24,13,11,13,2,9,4.93008756638,3.9938082695,8.92389583588,4.19983148575,0.812691643749,0.314,12,-0.00981916437513,0.000687085625486,2214.96981707,0.01,0.01,240,GRB,1.17.6,84a5ead
2153.79335802,2153.79434357,0.0109725008597,a5,6,8,0.01,certified,True,0.000985546875199,34,18,16,19,3,13,12.1528339386,13.6225171089,25.7753510475,9.01906752586,1.10444164375,0.464,17,-0.010013046016,0.000972500859461,2153.79433052,0.01,0.01,240,GRB,1.17.6,84a5ead
2155.99959399,2156.00004452,0.147207977371,a5,7,8,0.01,certified,True,0.000450534123502,24,13,11,14,3,8,5.95727658272,5.56244421005,11.5197207928,2.71598768234,0.702854150057,0.325,12,0.126757443247,0.137207977371,2156.13680197,0.01,0.01,240,GRB,1.17.6,84a5ead
2148.84418057,2148.84493497,1.77876502904,a5,8,8,0.01,certified,True,0.000754400634833,52,27,25,27,2,23,10.6949300766,10.9806838036,21.6756138802,3.5328836441,0.402094939526,0.173957983202,26,1.75801062841,1.76876502904,2150.6129456,0.01,0.01,240,GRB,1.17.6,84a5ead
2173.58694474,2173.58752825,0.010984479487,a5,9,8,0.01,certified,True,0.000583508300679,50,26,24,27,3,21,18.0533881187,17.7561528683,35.809540987,5.7972869873,0.938107705651,0.281,25,-0.00959902881414,0.00098447948676,2173.58792922,0.01,0.01,240,GRB,1.17.6,84a5ead
2154.57694302,2154.5777856,0.586537745119,a5,10,8,0.01,certified,True,0.000842573108457,18,10,8,12,4,4,3.76034641266,3.24124002457,7.00158643723,5.37527036667,1.27620995739,0.487,9,0.56569517201,0.576537745119,2155.15348077,0.01,0.01,240,GRB,1.17.6,84a5ead
3132.32954328,3132.32954328,0.0100000000002,a5,11,8,0.01,certified,True,0,30,16,14,15,1,13,6.68523168564,6.14700388908,12.8322355747,1.10876441002,0.15,0.15,15,-0.0100000000002,0,3132.32954328,0.01,0.01,240,GRB,1.17.6,167297a
2170.77483542,2170.77561277,0.58947821366,a5,12,8,0.01,certified,True,0.000777347210715,30,16,14,21,6,8,9.31281971931,8.19350385666,17.506323576,4.63092160225,1.21522376785,0.434,15,0.568700866449,0.57947821366,2171.35431364,0.01,0.01,240,GRB,1.17.6,84a5ead
4086,4086,0.0100000000002,a5,13,8,0.01,certified,True,0,2,2,0,1,0,0,0.224038124084,0,0.224038124084,0.182567596436,0,0,1,-0.0100000000002,0,4086,0.01,0.01,240,GRB,1.17.6,84a5ead
2156.76547954,2156.76572919,0.0103433714621,a5,14,8,0.01,certified,True,0.000249650573551,38,20,18,23,3,15,8.05723023415,7.40812420845,15.4653544426,3.35677051544,1.07192884254,0.498,19,-0.00990627911187,0.000343371461895,2156.76582291,0.01,0.01,240,GRB,1.17.6,84a5ead
3135.03792069,3135.03850056,0.0118284410669,a5,15,8,0.01,certified,True,0.000579869079047,62,32,30,33,3,27,23.4896740913,23.9262120724,47.4158861637,5.55141067505,0.4896640625,0.233,31,-0.0087514280126,0.00182844106666,3135.03974913,0.01,0.01,240,GRB,1.17.6,167297a
3293.46779961,3293.46822872,0.0117494696874,a5,0,12,0.01,certified,True,0.000429109192282,18,10,8,13,4,4,35.2619616985,35.2622385025,70.524200201,38.9171152115,1.19046435452,0.343,9,-0.00867963950532,0.00174946968718,3293.46954908,0.01,0.01,240,GRB,1.17.6,167297a
3291.81142209,3291.81178488,0.0137585334596,a5,1,12,0.01,certified,True,0.000362785899142,34,18,16,25,6,10,869.038353443,1283.92425799,2152.96261144,621.193885565,1.49534342402,0.426205555066,17,-0.00660425243996,0.0037585334594,3291.81518062,0.01,0.01,240,GRB,1.17.6,84a5ead
2355.24723291,2355.24805198,0.0129420695821,a5,2,12,0.01,certified,True,0.000819071024125,24,13,11,19,7,4,18.7857899666,16.6985087395,35.4842987061,18.8969299793,2.58334631341,0.442419475558,12,-0.00787700144247,0.00294206958188,2355.25017498,0.01,0.01,240,GRB,1.17.6,84a5ead
4211.87101398,4211.87149135,0.0412268602822,a5,3,12,0.01,certified,True,0.000477366638734,44,23,21,24,3,18,1894.57910562,2886.66158557,4781.24069118,994.355935812,1.05504660836,0.318,22,0.0207494936431,0.031226860282,4211.90224084,0.01,0.01,240,GRB,1.17.6,84a5ead
3261.57383828,3261.57467494,0.12296587853,a5,4,12,0.01,certified,True,0.000836653319311,60,31,29,34,4,25,1862.01712847,2236.54158211,4098.55871058,627.780896664,1.49346988447,0.395,30,0.10212922521,0.11296587853,3261.68680416,0.01,0.01,240,GRB,1.17.6,84a5ead
3304.65598044,3304.65670295,2.85462394493,a5,5,12,0.01,certified,True,0.000722513340406,32,17,15,25,5,10,582.694111109,1056.18855119,1638.8826623,826.728247643,2.01759095169,0.366,16,2.83390143159,2.84462394493,3307.50060438,0.01,0.01,240,GRB,1.17.6,84a5ead
2365.1880928,2365.18871295,0.198203559708,a5,6,12,0.01,certified,True,0.000620152663487,70,36,34,40,4,30,66.3095197678,70.7533113956,137.062831163,32.9504392147,2.38845089762,0.539,35,0.177583407044,0.188203559708,2365.37629636,0.01,0.01,240,GRB,1.17.6,84a5ead
3206.30150615,3206.30230571,0.109883537212,a5,7,12,0.01,certified,True,0.000799560558789,56,29,27,33,4,23,1162.19904447,1184.30798626,2346.50703073,307.800134182,1.24818891151,0.475358315057,28,0.0890839766525,0.0998835372116,3206.40138969,0.01,0.01,240,GRB,1.17.6,84a5ead
3280.39658255,3280.39735175,0.327664259099,a5,8,12,0.01,certified,True,0.000769202653828,50,26,24,30,4,20,173.410707235,239.156960726,412.567667961,77.3780333996,0.988196285903,0.379070358027,25,0.306895056444,0.317664259098,3280.71424681,0.01,0.01,240,GRB,1.17.6,84a5ead
2396.28952094,2396.28995657,2.84351419414,a5,9,12,0.01,certified,True,0.000435634924543,46,24,22,28,5,17,38.5021882057,33.9265875816,72.4287757874,12.745967865,2.41055730992,0.773184504508,23,2.82307855922,2.83351419414,2399.12303513,0.01,0.01,240,GRB,1.17.6,84a5ead
3236.94995892,3236.95093947,0.0335054584016,a5,10,12,0.01,certified,True,0.00098055012495,56,29,27,33,4,23,1681.71242356,2010.90290618,3692.61532974,1054.41140461,1.37944043437,0.28416678029,28,0.0125249082762,0.0235054584014,3236.97346438,0.01,0.01,240,GRB,1.17.6,84a5ead
4166.14076573,4166.14076573,0.0100000000002,a5,11,12,0.01,certified,True,0,56,29,27,28,1,26,247.679536819,277.457877636,525.137414455,22.622957468,0.274,0.274,28,-0.0100000000002,0,4166.14076573,0.01,0.01,240,GRB,1.17.6,167297a
3200.00132409,3200.00185426,1.35635265757,a5,12,12,0.01,certified,True,0.000530176544544,62,32,30,33,3,27,608.520484924,574.233891487,1182.75437641,254.285371065,0.614010427423,0.239827566634,31,1.33582248102,1.34635265757,3201.34767674,0.01,0.01,240,GRB,1.17.6,84a5ead
4205.82013406,4205.82079856,0.0106112386475,a5,13,12,0.01,certified,True,0.000664494323246,48,25,23,27,3,20,239.387676954,388.947838783,628.335515738,310.314943314,0.881227037498,0.381,24,-0.0100532556762,0.000611238647252,4205.8207453,0.01,0.01,240,GRB,1.17.6,84a5ead
3266.41048103,3266.41111636,0.0129249638389,a5,14,12,0.01,certified,True,0.000635332050479,72,37,35,44,6,29,209.747770309,238.817530394,448.565300703,57.0308916569,1.08830403551,0.315340502231,36,-0.00771036821197,0.00292496383872,3266.41340599,0.01,0.01,240,GRB,1.17.6,84a5ead
3279.75975177,3279.76019388,2.68177361802,a5,15,12,0.01,certified,True,0.000442114373982,68,35,33,40,5,28,143.231590509,185.929100513,329.160691023,54.6470332146,1.57318018917,0.399197934919,34,2.66133150365,2.67177361802,3282.43152539,0.01,0.01,240,GRB,1.17.6,167297a
3176.59912487,3176.59951099,0.0106406126047,a5,0,8,0.05,certified,True,0.000386116027585,32,17,15,18,3,12,10.286550045,10.3002195358,20.5867695808,6.86612987518,1.86627249575,0.515,16,-0.00974550342335,0.000640612604457,3176.59976548,0.01,0.01,240,GRB,1.17.6,167297a
3101.35487719,3101.35512475,0.0111798223643,a5,1,8,0.05,certified,True,0.00024755859431,28,15,13,15,3,10,6.47258734703,7.4940726757,13.9666600227,3.23856425285,0.600766574996,0.26,14,-0.00906773623046,0.00117982236407,3101.35605701,0.01,0.01,240,GRB,1.17.6,84a5ead
3182.91465365,3182.91558642,0.399639259097,a5,2,8,0.05,certified,True,0.000932771527459,66,34,32,36,4,28,33.4161088467,39.6508955956,73.0670044422,13.339165926,1.43064574776,0.455,33,0.378706487569,0.389639259096,3183.30429291,0.01,0.01,240,GRB,1.17.6,84a5ead
3185.75040341,3185.75051387,0.32295847039,a5,3,8,0.05,certified,True,0.000110461464828,32,17,15,21,5,10,18.2351176739,18.8782126904,37.1133303642,13.9673841,2.69544347994,0.5301561292,16,0.302848008925,0.31295847039,3186.06336188,0.01,0.01,240,GRB,1.17.6,84a5ead
2309.27313026,2309.27344657,0.330498078933,a5,4,8,0.05,certified,True,0.000316306688092,50,26,24,29,4,20,19.7809550762,20.8634626865,40.6444177628,8.76230096817,2.89220228022,0.705,25,0.310181772244,0.320498078932,2309.59362834,0.01,0.01,240,GRB,1.17.6,84a5ead
2359.93461854,2359.93497336,2.15604504359,a5,5,8,0.05,certified,True,0.000354814787443,22,12,10,15,4,6,4.87342381477,4.41566991806,9.28909373283,4.86560297012,3.87662818335,1.07692993715,11,2.13569022881,2.14604504359,2362.08066359,0.01,0.01,240,GRB,1.17.6,84a5ead
2256.93201016,2256.93248382,0.839090361028,a5,6,8,0.05,certified,True,0.000473661366414,30,16,14,22,6,8,13.0161521435,14.130944252,27.1470963955,12.5657999516,5.13884783556,0.97776694806,15,0.818616699661,0.829090361028,2257.76110052,0.01,0.01,240,GRB,1.17.6,84a5ead
2254.99896201,2254.99951046,3.03361847923,a5,7,8,0.05,certified,True,0.000548458795038,26,14,12,18,5,7,8.00433254242,7.84065461159,15.844987154,6.92892885208,4.0638104718,0.893933415668,13,3.01307002044,3.02361847923,2258.02258048,0.01,0.01,240,GRB,1.17.6,84a5ead
2238.07986383,2238.08022267,4.81320705546,a5,8,8,0.05,certified,True,0.000358836754003,60,31,29,35,4,25,18.7441029549,15.7097868919,34.4538898468,6.11731219292,2.05454718908,0.497625162585,30,4.7928482187,4.80320705546,2242.88307089,0.01,0.01,240,GRB,1.17.6,84a5ead
2295.26885493,2295.26954496,0.304748437471,a5,9,8,0.05,certified,True,0.00069002661121,52,27,25,32,6,19,20.4149572849,21.0077557564,41.4227130413,7.73699235916,6.39656564627,1.405,26,0.284058410859,0.294748437471,2295.56360337,0.01,0.01,240,GRB,1.17.6,84a5ead
2261.56396261,2261.56426425,3.43904939218,a5,10,8,0.05,certified,True,0.000301641042824,18,10,8,16,7,1,3.70347189903,3.17791604996,6.88138794899,5.94437170029,3.49955048084,0.594710104248,9,3.41874775114,3.42904939218,2264.993012,0.01,0.01,240,GRB,1.17.6,84a5ead
3165.85421318,3165.85490227,0.0104399746251,a5,11,8,0.05,certified,True,0.000689094190875,26,14,12,14,2,10,8.13456106186,9.21646213531,17.3510231972,5.13471007347,1.19157894529,0.75,13,-0.0102491195662,0.000439974624896,3165.85465315,0.01,0.01,240,GRB,1.17.6,167297a
2271.45198538,2271.45225906,3.226769838,a5,12,8,0.05,certified,True,0.000273676245342,20,11,9,17,7,2,5.89781188965,4.95997977257,10.8577916622,5.97235798836,2.98366691195,0.540950931256,10,3.20649616176,3.216769838,2274.66875522,0.01,0.01,240,GRB,1.17.6,84a5ead
4086,4086,0.0100000000002,a5,13,8,0.05,certified,True,0,2,2,0,1,0,0,0.221550941467,0,0.221550941467,0.191137075424,0,0,1,-0.0100000000002,0,4086,0.01,0.01,240,GRB,1.17.6,84a5ead
2268.93827516,2268.93892747,0.0137840030843,a5,14,8,0.05,certified,True,0.000652300837373,26,14,12,22,6,6,6.93863344193,6.27666735649,13.2153007984,5.59021353722,3.59920662023,0.816928040822,13,-0.0068682977535,0.00378400308409,2268.94205917,0.01,0.01,240,GRB,1.17.6,84a5ead
3168.29778162,3168.29794742,0.0102064077655,a5,15,8,0.05,certified,True,0.000165800571267,66,34,32,39,4,28,23.4846494198,27.5201976299,51.0048470497,7.95645999908,1.77342612524,0.735,33,-0.00995939280619,0.00020640776529,3168.29798803,0.01,0.01,240,GRB,1.17.6,167297a
3532.42144675,3532.42181425,0.0111998098696,a5,0,12,0.05,certified,True,0.000367503330381,16,9,7,14,5,2,117.263400793,163.458178759,280.721579552,208.005277395,6.43623352855,1.07904906874,8,-0.00916769346122,0.00119980986938,3532.42264656,0.01,0.01,240,GRB,1.17.6,167297a
3503.64132204,3503.64181242,0.0442989542985,a5,1,12,0.05,certified,True,0.000490373864068,22,12,10,21,7,3,1217.01784253,1681.30413604,2898.32197857,2456.95985746,7.46816706768,0.74697265625,11,0.023808580434,0.0342989542983,3503.675621,0.01,0.01,240,GRB,1.17.6,84a5ead
2682.34810419,2682.34840872,2.18711148348,a5,2,12,0.05,certified,True,0.000304533934468,20,11,9,19,8,1,15.9277698994,13.8092429638,29.7370128632,25.6355631351,9.2200607582,0.8850484327,10,2.16680694955,2.17711148348,2684.52521567,0.01,0.01,240,GRB,1.17.6,84a5ead
4338.71345853,4338.71430695,0.0107198901596,a5,3,12,0.05,certified,True,0.000848424318065,28,15,13,22,6,7,4179.93031454,6194.84878874,10374.7791033,9766.10968089,5.62100579835,1.42417459097,14,-0.0101285341589,0.000719890159417,4338.71417842,0.01,0.01,240,GRB,1.17.6,84a5ead
3433.70942494,3433.71024082,5.28850875636,a5,4,12,0.05,certified,True,0.000815886408418,26,14,12,23,8,4,2044.04026794,3022.18835902,5066.22862697,3450.26413822,6.12042038756,0.531287386725,13,5.26769286996,5.27850875636,3438.98793369,0.01,0.01,240,GRB,1.17.6,84a5ead
3501.55646128,3501.55727504,12.9648458521,a5,5,12,0.05,certified,True,0.00081375286527,20,11,9,19,7,2,518.089226246,717.50630188,1235.59552813,1781.03469181,7.34856723835,0.69234637332,10,12.9440320993,12.9548458521,3514.51130714,0.01,0.01,240,GRB,1.17.6,84a5ead
2680.09781394,2680.09823495,7.33593411724,a5,6,12,0.05,certified,True,0.000421013062805,26,14,12,25,12,0,36.2904107571,34.9608311653,71.2512419224,99.2419497967,10.4120130903,0.935095423633,13,7.31551310418,7.32593411724,2687.42374805,0.01,0.01,240,GRB,1.17.6,84a5ead
3353.4897617,3353.49029543,0.208610998727,a5,7,12,0.05,certified,True,0.000533734480541,32,17,15,30,11,4,920.357496977,1208.12569046,2128.48318744,1042.06892633,4.52308547693,0.665589288869,16,0.188077264246,0.198610998727,3353.68837269,0.01,0.01,240,GRB,1.17.6,84a5ead
3477.46873841,3477.46934336,9.07672653841,a5,8,12,0.05,certified,True,0.000604947225838,20,11,9,19,6,3,113.894394636,190.343348265,304.237742901,330.061522722,4.47352644083,0.573422924044,10,9.05612159119,9.06672653841,3486.53546495,0.01,0.01,240,GRB,1.17.6,84a5ead
2744.33920112,2744.34009263,10.5294234534,a5,9,12,0.05,certified,True,0.000891512321687,22,12,10,21,7,3,22.7870686054,19.3901097775,42.1771783829,27.566085577,10.2320261473,1.165,11,10.5085319411,10.5194234534,2754.85862457,0.01,0.01,240,GRB,1.17.6,84a5ead
3408.90149103,3408.90183372,5.01272139837,a5,10,12,0.05,certified,True,0.000342694053415,34,18,16,25,7,9,2039.77477312,2770.83920622,4810.61397934,2572.49934959,5.74085318786,0.900646029116,17,4.99237870432,5.00272139837,3413.90421243,0.01,0.01,240,GRB,1.17.6,84a5ead
4224.20462997,4224.20538031,0.217080712225,a5,11,12,0.05,certified,True,0.000750339970182,22,12,10,16,6,4,202.761580467,326.227485657,528.989066124,393.766128302,4.43604656078,1.37,11,0.196330372254,0.207080712225,4224.41171069,0.01,0.01,240,GRB,1.17.6,167297a
3331.45609069,3331.45992927,7.80237040428,a5,12,12,0.05,certified,True,0.00383858576333,38,20,18,28,8,10,1283.4952147,2195.10130072,3478.59651542,1931.9211328,6.8125060807,1.52442802576,19,7.77853181852,7.79237040428,3339.24846109,0.01,0.01,240,GRB,1.17.6,84a5ead
4288.61469315,4288.61531444,0.0117941140361,a5,13,12,0.05,certified,True,0.000621287894319,34,18,16,25,8,8,834.621419907,1438.25788474,2272.87930465,1088.30137277,5.60202302834,1.6478821086,17,-0.00882717385866,0.00179411403587,4288.61648727,0.01,0.01,240,GRB,1.17.6,84a5ead
3464.28672204,3464.28736914,1.32639414625,a5,14,12,0.05,certified,True,0.000647100396691,28,15,13,25,7,6,164.589813232,232.255946398,396.84575963,324.180785656,6.27752094561,0.795,14,1.30574704585,1.31639414624,3465.60311619,0.01,0.01,240,GRB,1.17.6,84a5ead
3459.66133058,3459.66201079,5.38645545156,a5,15,12,0.05,certified,True,0.000680209907841,34,18,16,28,9,7,115.469988108,188.667663574,304.137651682,203.105436325,7.56332052525,0.963061038087,17,5.36577524166,5.37645545156,3465.03778603,0.01,0.01,240,GRB,1.17.6,167297a
